VegetationID,EpochID,Name,Physiognomy
2060,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood
2061,2,North-Central Interior Maple-Basswood Forest,Hardwood
2062,2,Central Tallgrass Prairie,Grassland
2063,2,Southeastern Great Plains Tallgrass Prairie,Grassland
2064,2,Eastern Great Plains Floodplain Systems,Riparian
2065,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,Grassland
2066,2,Western Great Plains Depressional Wetland Systems,Riparian
2067,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
2068,2,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Hardwood
2069,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,Hardwood
2070,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood
2071,2,North-Central Interior Beech-Maple Forest,Hardwood
2072,2,South-Central Interior Mesophytic Forest,Hardwood
2073,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Hardwood
2074,2,South-Central Interior/Upper Coastal Plain Flatwoods,Hardwood
2075,2,East Gulf Coastal Plain Northern Loess Bluff Forest,Hardwood
2076,2,Southern Appalachian Low-Elevation Pine Forest,Conifer
2077,2,Southern Coastal Plain Mesic Slope Forest,Hardwood
2078,2,Central Interior Highlands Dry Acidic Glade and Barrens,Hardwood
2079,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland
2080,2,Bluegrass Savanna and Woodland,Hardwood
2081,2,Pennyroyal Karst Plain Prairie and Barrens,Grassland
2082,2,East Gulf Coastal Plain Jackson Plain Prairie and Barrens,Grassland
2083,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,Hardwood
2084,2,Central Interior and Appalachian Floodplain Systems,Riparian
2085,2,Central Interior and Appalachian Riparian Systems,Riparian
2086,2,Gulf and Atlantic Coastal Plain Floodplain Systems,Riparian
2087,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian
2088,2,Central Interior and Appalachian Swamp Systems,Riparian
2089,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian
2090,2,Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest,Hardwood
2091,2,North-Central Interior Wet Flatwoods,Hardwood
2092,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,Hardwood
2093,2,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,Hardwood
2094,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,Hardwood
2095,2,Southern Appalachian Oak Forest,Hardwood
2096,2,Allegheny-Cumberland Dry Oak Forest and Woodland,Hardwood
2097,2,Southern and Central Appalachian Cove Forest,Hardwood
2098,2,Central and Southern Appalachian Montane Oak Forest,Hardwood
2099,2,South-Central Interior Mesophytic Forest,Hardwood
2100,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,Hardwood
2101,2,Southern Coastal Plain Dry Upland Hardwood Forest,Hardwood
2102,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,Conifer
2103,2,Southeastern Interior Longleaf Pine Woodland,Conifer
2104,2,Southern Appalachian Low-Elevation Pine Forest,Conifer
2105,2,Southern Piedmont Dry Oak(-Pine) Forest,Hardwood-Conifer
2106,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,Hardwood
2107,2,Nashville Basin Limestone Glade and Woodland,Savanna
2108,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland
2109,2,Alabama Ketona Glade and Woodland,Hardwood
2110,2,Western Highland Rim Prairie and Barrens,Grassland
2111,2,Eastern Highland Rim Prairie and Barrens,Grassland
2112,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,Hardwood
2113,2,Central Interior and Appalachian Floodplain Systems,Riparian
2114,2,Central Interior and Appalachian Riparian Systems,Riparian
2115,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian
2116,2,Central Interior and Appalachian Swamp Systems,Riparian
2117,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood
2118,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood
2119,2,North-Central Interior Maple-Basswood Forest,Hardwood
2120,2,Western Great Plains Wooded Draw and Ravine,Shrubland
2121,2,North-Central Interior Oak Savanna,Hardwood
2122,2,North-Central Oak Barrens,Hardwood
2123,2,North-Central Interior Sand and Gravel Tallgrass Prairie,Grassland
2124,2,Northern Tallgrass Prairie,Grassland
2125,2,Central Tallgrass Prairie,Grassland
2126,2,Eastern Great Plains Floodplain Systems,Riparian
2127,2,Central Interior and Appalachian Floodplain Systems,Riparian
2128,2,Central Interior and Appalachian Swamp Systems,Riparian
2129,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,Grassland
2130,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian
2131,2,Paleozoic Plateau Bluff and Talus,Hardwood-Conifer
2132,2,Ozark-Ouachita Dry-Mesic Oak Forest,Hardwood
2133,2,Crosstimbers Oak Forest and Woodland,Hardwood
2134,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood
2135,2,North-Central Interior Dry Oak Forest and Woodland,Hardwood
2136,2,Ouachita Montane Oak Forest,Hardwood
2137,2,North-Central Interior Maple-Basswood Forest,Hardwood
2138,2,West Gulf Coastal Plain Mesic Hardwood Forest,Hardwood
2139,2,Ozark-Ouachita Mesic Hardwood Forest,Hardwood
2140,2,Ozark-Ouachita Dry Oak Woodland,Hardwood
2141,2,Ozark-Ouachita Shortleaf Pine-Oak Forest and Woodland,Conifer
2142,2,West Gulf Coastal Plain Pine-Hardwood Forest,Hardwood-Conifer
2143,2,West Gulf Coastal Plain Sandhill Oak and Shortleaf Pine Forest and Woodland,Hardwood-Conifer
2144,2,North-Central Interior Oak Savanna,Hardwood
2145,2,Central Interior Highlands Calcareous Glade and Barrens,Grassland
2146,2,Arkansas Valley Prairie and Woodland-Prairie,Grassland
2147,2,Arkansas Valley Prairie and Woodland-Woodland,Grassland
2148,2,Central Tallgrass Prairie,Grassland
2149,2,Southeastern Great Plains Tallgrass Prairie,Grassland
2150,2,West Gulf Coastal Plain Northern Calcareous Prairie,Grassland
2151,2,West Gulf Coastal Plain Pine-Hardwood Flatwoods,Hardwood-Conifer
2152,2,Central Interior and Appalachian Floodplain Systems,Riparian
2153,2,Central Interior and Appalachian Floodplain Systems-Large Floodplains,Riparian
2154,2,Central Interior and Appalachian Riparian Systems,Riparian
2155,2,Gulf and Atlantic Coastal Plain Floodplain Systems,Riparian
2156,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,Riparian
2157,2,Gulf and Atlantic Coastal Plain Swamp Systems,Riparian
2158,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian
2159,2,West Gulf Coastal Plain Nonriverine Wet Hardwood Flatwoods,Hardwood
2160,2,Ozark-Ouachita Shortleaf Pine-Bluestem Woodland,Hardwood-Conifer
2161,2,Alaska Arctic Mesic Alder Shrubland,Shrubland
2162,2,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland
2163,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland-Infrequent Fire,Shrubland
2164,2,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland
2165,2,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland
2166,2,Alaska Arctic Acidic Sparse Tundra,Grassland
2167,2,Alaska Arctic Non-Acidic Sparse Tundra,Grassland
2168,2,Alaska Arctic Lichen Tundra,Grassland
2169,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland
2170,2,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland
2171,2,Alaska Arctic Dwarf-Shrubland - Infrequent Fire,Shrubland
2172,2,Alaska Arctic Tussock Tundra-Infrequent Fire,Grassland
2173,2,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian
2174,2,Alaska Arctic Wet Sedge Meadow,Peatland non-forest
2175,2,Alaska Arctic Mesic Herbaceous Meadow,Grassland
2176,2,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,Shrubland
2177,2,Alaska Arctic Wet Sedge-Sphagnum Peatland,Peatland non-forest
2178,2,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,Peatland non-forest
2179,2,Alaska Arctic Sedge Freshwater Marsh,Riparian
2180,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland
2181,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland
2182,2,Alaska Arctic Marine Beach and Beach Meadow,Grassland
2183,2,Alaska Arctic Tidal Marsh,Riparian
2185,2,Alaska Arctic Floodplain,Hardwood
2186,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2187,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2188,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2189,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2190,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2191,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2192,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2193,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2194,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2195,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2196,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2197,2,Alaska Arctic Mesic Alder Shrubland,Shrubland
2198,2,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland
2199,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Infrequent Fire,Shrubland
2200,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland-Frequent Fire,Shrubland
2201,2,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland
2202,2,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland
2203,2,Alaska Arctic Acidic Sparse Tundra,Grassland
2204,2,Alaska Arctic Non-Acidic Sparse Tundra,Grassland
2205,2,Alaska Arctic Lichen Tundra,Grassland
2206,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland
2207,2,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland
2208,2,Alaska Arctic Dwarf-Shrubland-Frequent Fire,Shrubland
2209,2,Alaska Arctic Dwarf-Shrubland - Infrequent Fire,Shrubland
2210,2,Alaska Arctic Tussock Tundra-Frequent Fire,Grassland
2211,2,Alaska Arctic Tussock Tundra - Infrequent Fire,Grassland
2212,2,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian
2213,2,Alaska Arctic Wet Sedge Meadow,Peatland non-forest
2214,2,Alaska Arctic Mesic Herbaceous Meadow,Grassland
2215,2,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,Shrubland
2216,2,Alaska Arctic Wet Sedge-Sphagnum Peatland,Peatland non-forest
2217,2,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,Peatland non-forest
2218,2,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,Peatland non-forest
2219,2,Alaska Arctic Sedge Freshwater Marsh,Riparian
2220,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland
2221,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland
2222,2,Alaska Arctic Tidal Marsh,Riparian
2224,2,Alaska Arctic Active Inland Dune,Grassland
2225,2,Alaska Arctic Large River Floodplain,Hardwood
2226,2,Alaska Arctic Floodplain,Hardwood
2227,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2228,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2229,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2230,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2232,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2233,2,Alaska Sub-boreal Mesic Subalpine Alder Shrubland,Shrubland
2234,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland - Boreal,Shrubland
2235,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2236,2,Western North American Boreal Dry Grassland,Grassland
2237,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2238,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2239,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2240,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2241,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2242,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2243,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2244,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2245,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2246,2,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland
2247,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland
2248,2,Western North American Boreal Alpine Floodplain - Lower Elevations,Shrubland
2249,2,Western North American Boreal Alpine Floodplain - Higher Elevations,Shrubland
2250,2,Alaska Arctic Mesic Alder Shrubland,Shrubland
2251,2,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland
2252,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland - Frequent Fire,Shrubland
2253,2,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland
2254,2,Alaska Arctic Mesic Sedge-Dryas Tundra,Grassland
2255,2,Alaska Arctic Acidic Sparse Tundra,Grassland
2256,2,Alaska Arctic Non-Acidic Sparse Tundra,Grassland
2257,2,Alaska Arctic Lichen Tundra,Grassland
2258,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland
2259,2,Alaska Arctic Non-Acidic Dryas Dwarf-Shrubland,Shrubland
2260,2,Alaska Arctic Dwarf-Shrubland-Frequent Fire,Shrubland
2261,2,Alaska Arctic Tussock Tundra-Frequent Fire,Grassland
2262,2,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian
2263,2,Alaska Arctic Wet Sedge Meadow,Peatland non-forest
2264,2,Alaska Arctic Mesic Herbaceous Meadow,Grassland
2265,2,Alaska Arctic Sedge Freshwater Marsh,Riparian
2266,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland
2267,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland
2268,2,Alaska Arctic Floodplain,Hardwood
2269,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2270,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2271,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2272,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2273,2,Western North American Boreal Dry Aspen-Steppe Bluff-Lower Elevations,Hardwood
2274,2,Western North American Boreal Dry Aspen-Steppe Bluff-Higher Elevations,Shrubland
2275,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2276,2,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland
2277,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,Shrubland
2278,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,Shrubland
2279,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2280,2,Western North American Boreal Dry Grassland,Grassland
2281,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2282,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2283,2,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian
2284,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2285,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2286,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2287,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2288,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2289,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2290,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2291,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2293,2,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland
2294,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland
2295,2,Western North American Boreal Alpine Floodplain-Higher Elevations,Shrubland
2296,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2297,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2298,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2299,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2300,2,Western North American Boreal Dry Aspen-Steppe Bluff-Lower Elevations,Hardwood
2302,2,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland
2303,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,Shrubland
2304,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,Shrubland
2305,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2306,2,Western North American Boreal Active Inland Dune,Shrubland
2307,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2308,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2309,2,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian
2310,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2311,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2312,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2313,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2314,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2315,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2316,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2317,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2318,2,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland
2319,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland
2320,2,Western North American Boreal Alpine Floodplain-Lower Elevations,Shrubland
2321,2,Western North American Boreal Alpine Floodplain-Higher Elevations,Shrubland
2322,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2323,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2324,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2325,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2326,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2327,2,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland
2328,2,Alaska Sub-boreal Mesic Subalpine Alder Shrubland,Shrubland
2329,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,
2330,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2331,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2332,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2333,2,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian
2334,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2335,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2336,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2337,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2338,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2339,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2340,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2341,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2342,2,Alaska Arctic Mesic Alder Shrubland,Shrubland
2343,2,Alaska Arctic Mesic-Wet Willow Shrubland,Shrubland
2344,2,Alaskan Pacific Maritime Mesic Herbaceous Meadow,Grassland
2345,2,Alaska Arctic Scrub Birch-Ericaceous Shrubland-Frequent Fire,Shrubland
2346,2,Alaska Arctic Mesic Sedge-Willow Tundra,Shrubland
2347,2,Alaska Arctic Acidic Sparse Tundra,Grassland
2348,2,Alaska Arctic Lichen Tundra,Grassland
2349,2,Alaska Arctic Acidic Dryas Dwarf-Shrubland,Shrubland
2350,2,Alaska Arctic Dwarf-Shrubland-Frequent Fire,Shrubland
2351,2,Alaska Arctic Tussock Tundra-Frequent Fire,Grassland
2352,2,Alaska Arctic Pendantgrass Freshwater Marsh,Riparian
2353,2,Alaska Arctic Wet Sedge Meadow,Peatland non-forest
2354,2,Alaska Arctic Mesic Herbaceous Meadow,Grassland
2355,2,Alaska Arctic Coastal Sedge-Dwarf-Shrubland,Shrubland
2356,2,Alaska Arctic Wet Sedge-Sphagnum Peatland,Peatland non-forest
2357,2,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,Peatland non-forest
2358,2,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,Peatland non-forest
2359,2,Alaska Arctic Sedge Freshwater Marsh,Riparian
2360,2,Alaska Arctic Polygonal Ground Wet Sedge Tundra,Grassland
2361,2,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,Grassland
2362,2,Alaska Arctic Marine Beach and Beach Meadow,Grassland
2363,2,Alaska Arctic Tidal Marsh,Riparian
2364,2,Alaska Arctic Coastal Brackish Meadow,Riparian
2365,2,Alaska Arctic Large River Floodplain,Hardwood
2366,2,Alaska Arctic Floodplain,Hardwood
2367,2,Alaska Arctic Bedrock and Talus,Sparse
2369,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2370,2,Western North American Boreal Treeline White Spruce Woodland-Alaska Sub-boreal,Conifer
2371,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2372,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2373,2,Western North American Boreal Mesic Black Spruce Forest-Alaska Sub-boreal,Conifer
2374,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2375,2,Western North American Boreal Dry Aspen-Steppe Bluff-Lower Elevations,Hardwood
2376,2,Western North American Boreal Dry Aspen-Steppe Bluff-Higher Elevations,Shrubland
2377,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2378,2,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland
2379,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,Shrubland
2380,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,Shrubland
2381,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Alaska Sub-boreal,Shrubland
2382,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2383,2,Western North American Boreal Dry Grassland,Grassland
2384,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2385,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Alaska Sub-boreal,Conifer-Hardwood
2386,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2387,2,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian
2388,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2389,2,Western North American Boreal Herbaceous Fen-Alaska Sub-Boreal Complex,Peatland non-forest
2390,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2391,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Alaska Sub-boreal Complex,Peatland Forest
2392,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2393,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2394,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2395,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2396,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2397,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2399,2,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland
2400,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland
2401,2,Western North American Boreal Alpine Floodplain-Lower Elevations,Shrubland
2402,2,Western North American Boreal Alpine Floodplain-Higher Elevations,Shrubland
2403,2,Aleutian Kenai Birch-Cottonwood-Poplar Forest,Hardwood
2404,2,Alaskan Pacific Maritime Alpine Dwarf-Shrubland,Shrubland
2405,2,Alaska Sub-boreal and Maritime Alpine Mesic Herbaceous Meadow,Grassland
2406,2,Alaskan Pacific Maritime Sitka Spruce Forest,Conifer
2407,2,Alaskan Pacific Maritime Western Hemlock Forest,Conifer
2408,2,Alaskan Pacific Maritime Mountain Hemlock Forest-Southeast,Conifer
2409,2,Alaska Sub-boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2410,2,Western North American Boreal Treeline White Spruce Woodland-Boreal,Conifer
2411,2,Western North American Boreal Treeline White Spruce Woodland-Alaska Sub-boreal,Conifer
2412,2,Western North American Boreal White Spruce-Hardwood Forest,Conifer-Hardwood
2413,2,Western North American Boreal Mesic Black Spruce Forest-Boreal,Conifer
2414,2,Western North American Boreal Mesic Black Spruce Forest-Alaska Sub-boreal,Conifer
2415,2,Western North American Boreal Mesic Birch-Aspen Forest,Hardwood
2416,2,Western North American Boreal Dry Aspen-Steppe Bluff-Lower Elevations,Hardwood
2417,2,Western North American Boreal Dry Aspen-Steppe Bluff-Higher Elevations,Shrubland
2418,2,Western North American Boreal Subalpine Balsam Poplar-Aspen Woodland,Hardwood
2419,2,Alaska Sub-boreal Avalanche Slope Shrubland,Shrubland
2420,2,Alaska Sub-Boreal Mesic Subalpine Alder Shrubland,Shrubland
2421,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Boreal,Shrubland
2422,2,Western North American Boreal Mesic Scrub Birch-Willow Shrubland-Alaska Sub-boreal,Shrubland
2423,2,Western North American Sub-boreal Mesic Bluejoint Meadow,Grassland
2424,2,Western North American Boreal Dry Grassland,Grassland
2425,2,Western North American Boreal Active Inland Dune,Shrubland
2426,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Boreal,Conifer-Hardwood
2427,2,Western North American Boreal Montane Floodplain Forest and Shrubland-Alaska Sub-boreal,Conifer-Hardwood
2428,2,Western North American Boreal Lowland Large River Floodplain Forest and Shrubland,Conifer-Hardwood
2429,2,Western North American Boreal Riparian Stringer Forest and Shrubland,Riparian
2430,2,Western North American Boreal Shrub and Herbaceous Floodplain Wetland,Peatland non-forest
2431,2,Western North American Boreal Herbaceous Fen-Alaska Sub-Boreal Complex,Peatland non-forest
2432,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Boreal Complex,Peatland Forest
2433,2,Western North American Boreal Black Spruce Dwarf-tree Peatland-Alaska Sub-boreal Complex,Peatland Forest
2434,2,Western North American Boreal Black Spruce Wet-Mesic Slope Woodland,Peatland Forest
2435,2,Western North American Boreal Deciduous Shrub Swamp,Riparian
2436,2,Western North American Boreal Low Shrub-Tussock Tundra,Peatland non-forest
2437,2,Western North American Boreal Tussock Tundra,Peatland non-forest
2438,2,Western North American Boreal Wet Black Spruce-Tussock Woodland,Peatland Forest
2439,2,Western North American Boreal Alpine Dwarf-Shrub Summit,Shrubland
2441,2,Western North American Boreal Alpine Mesic Herbaceous Meadow,Grassland
2442,2,Western North American Boreal Alpine Ericaceous Dwarf-Shrubland-Complex,Shrubland
