VegetationID,EpochID,Name,DefaultSuitability,LandUseID,Physiognomy,Notes
1731,2,Southeastern Great Plains Tallgrass Prairie,1,,,
1732,2,Central Interior and Appalachian Floodplain Systems,4,,,
1733,2,Central Interior and Appalachian Riparian Systems,0,,,
1734,2,Western Great Plains Depressional Wetland Systems,0,,,
1735,2,Chihuahuan-Sonoran Desert Bottomland and Swale Grassland,1,,,
1736,2,East-Central Texas Plains Post Oak Savanna and Woodland,0,,,
1737,2,Edwards Plateau Dry-Mesic Slope Forest and Woodland,0,,,
1738,2,Edwards Plateau Mesic Canyon,0,,,
1739,2,Edwards Plateau Riparian,0,,,
1740,2,West Gulf Coastal Plain Mesic Hardwood Forest,2,,,
1741,2,Central and South Texas Coastal Fringe Forest and Woodland,0,,,
1742,2,West Gulf Coastal Plain Chenier and Upper Texas Coastal Fringe Forest and Woodland,0,,,
1743,2,East-Central Texas Plains Southern Pine Forest and Woodland,2,,,
1744,2,West Gulf Coastal Plain Pine-Hardwood Forest,2,,,
1745,2,Edwards Plateau Limestone Savanna and Woodland,0,,,
1746,2,Tamaulipan Mixed Deciduous Thornscrub,0,,,
1747,2,Tamaulipan Calcareous Thornscrub,0,,,
1748,2,Southern Blackland Tallgrass Prairie,1,,,
1749,2,Texas-Louisiana Coastal Prairie,1,,,
1750,2,Central and Upper Texas Coast Dune and Coastal Grassland,1,,,
1751,2,Tamaulipan Savanna Grassland,1,,,
1752,2,South Texas Lomas,0,,,
1753,2,Tamaulipan Clay Grassland,1,,,
1754,2,South Texas Sand Sheet Grassland,1,,,
1755,2,Tamaulipan Floodplain,0,,,
1756,2,Gulf and Atlantic Coastal Plain Floodplain Systems,4,,,
1757,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,0,,,
1758,2,Tamaulipan Riparian Systems,4,,,
1759,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1760,2,Texas-Louisiana Saline Coastal Prairie,1,,,
1761,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,0,,,
1762,2,Western Great Plains Depressional Wetland Systems,0,,,
1763,2,East-Central Texas Plains Post Oak Savanna and Woodland,0,,,
1764,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,2,,,
1765,2,East Gulf Coastal Plain Northern Mesic Hardwood Slope Forest,2,,,
1766,2,East Gulf Coastal Plain Northern Loess Bluff Forest,0,,,
1767,2,East Gulf Coastal Plain Limestone Forest,0,,,
1768,2,East Gulf Coastal Plain Southern Loess Bluff Forest,0,,,
1769,2,Southern Coastal Plain Dry Upland Hardwood Forest,2,,,
1770,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,0,,,
1771,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1772,2,Southern Coastal Plain Mesic Slope Forest,0,,,
1773,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1774,2,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,0,,,
1775,2,Southern Coastal Plain Blackland Prairie and Woodland,2,,,
1776,2,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,2,,,
1777,2,Southern Coastal Plain Seepage Swamp and Baygall,0,,,
1778,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,0,,,
1779,2,Central Interior and Appalachian Riparian Systems,0,,,
1780,2,Gulf and Atlantic Coastal Plain Floodplain Systems,4,,,
1781,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,0,,,
1782,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1783,2,East Gulf Coastal Plain Limestone Forest,0,,,
1784,2,East Gulf Coastal Plain Southern Loess Bluff Forest,0,,,
1785,2,Southern Coastal Plain Dry Upland Hardwood Forest,2,,,
1786,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,0,,,
1787,2,Florida Longleaf Pine Sandhill,0,,,
1788,2,Southern Coastal Plain Mesic Slope Forest,0,,,
1789,2,East Gulf Coastal Plain Interior Shortleaf Pine-Oak Forest,0,,,
1790,2,East Gulf Coastal Plain Maritime Forest,0,,,
1791,2,East Gulf Coastal Plain Dune and Coastal Grassland,1,,,
1792,2,East Gulf Coastal Plain Near-Coast Pine Flatwoods,1,,,
1793,2,East Gulf Coastal Plain Southern Loblolly-Hardwood Flatwoods,2,,,
1794,2,Southern Coastal Plain Nonriverine Cypress Dome,0,,,
1795,2,Southern Coastal Plain Seepage Swamp and Baygall,0,,,
1796,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,0,,,
1797,2,Gulf and Atlantic Coastal Plain Floodplain Systems,4,,,
1798,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,0,,,
1799,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1800,2,East Gulf Coastal Plain Savanna and Wet Prairie,1,,,
1801,2,Floridian Highlands Freshwater Marsh,0,,,
1802,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,0,,,
1803,2,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,0,,,
1804,2,Southern Appalachian Oak Forest,0,,,
1805,2,Southern Piedmont Mesic Forest,0,,,
1806,2,Southern and Central Appalachian Cove Forest,0,,,
1807,2,Piedmont Hardpan Woodland and Forest,0,,,
1808,2,Southeastern Interior Longleaf Pine Woodland,0,,,
1809,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
1810,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1811,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1812,2,Central Interior and Appalachian Floodplain Systems,4,,,
1813,2,Central Interior and Appalachian Riparian Systems,0,,,
1814,2,Southern Appalachian Northern Hardwood Forest,2,,,
1815,2,Southern Appalachian Oak Forest,0,,,
1816,2,Southern Piedmont Mesic Forest,0,,,
1817,2,Allegheny-Cumberland Dry Oak Forest and Woodland,0,,,
1818,2,Southern and Central Appalachian Cove Forest,0,,,
1819,2,Central and Southern Appalachian Montane Oak Forest,0,,,
1820,2,South-Central Interior Mesophytic Forest,0,,,
1821,2,Central and Southern Appalachian Spruce-Fir Forest,2,,,
1822,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
1823,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1824,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1825,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,0,,,
1826,2,Southern Appalachian Grass and Shrub Bald,0,,,
1827,2,Central Interior and Appalachian Floodplain Systems,4,,,
1828,2,Central Interior and Appalachian Riparian Systems,0,,,
1829,2,Southern Piedmont Mesic Forest,0,,,
1830,2,Southern Coastal Plain Dry Upland Hardwood Forest,2,,,
1831,2,Atlantic Coastal Plain Mesic Hardwood Forest,2,,,
1832,2,Atlantic Coastal Plain Fall-line Sandhills Longleaf Pine Woodland,0,,,
1833,2,East Gulf Coastal Plain Interior Upland Longleaf Pine Woodland,0,,,
1834,2,Southeastern Interior Longleaf Pine Woodland,0,,,
1835,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
1836,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1837,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1838,2,Central Interior and Appalachian Floodplain Systems,4,,,
1839,2,Central Interior and Appalachian Riparian Systems,0,,,
1840,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1841,2,Southern Piedmont Mesic Forest,0,,,
1842,2,Northern Atlantic Coastal Plain Hardwood Forest,2,,,
1843,2,Atlantic Coastal Plain Dry and Dry-Mesic Oak Forest,0,,,
1844,2,Atlantic Coastal Plain Mesic Hardwood Forest,2,,,
1845,2,Atlantic Coastal Plain Upland Longleaf Pine Woodland,0,,,
1846,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
1847,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1848,2,Northern Atlantic Coastal Plain Pitch Pine Barrens,0,,,
1849,2,Central Atlantic Coastal Plain Maritime Forest,0,,,
1850,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1851,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1852,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1853,2,Eastern Serpentine Woodland,0,,,
1854,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1855,2,Northern Atlantic Coastal Plain Maritime Forest,0,,,
1856,2,Central Appalachian Alkaline Glade and Woodland,0,,,
1857,2,Northern Atlantic Coastal Plain Dune and Swale,0,,,
1858,2,Central Atlantic Coastal Plain Wet Longleaf Pine Savanna and Flatwoods,1,,,
1859,2,Atlantic Coastal Plain Peatland Pocosin and Canebrake,0,,,
1860,2,Atlantic Coastal Plain Streamhead Seepage Swamp-Pocosin-Baygall,0,,,
1861,2,Central Interior and Appalachian Floodplain Systems,4,,,
1862,2,Central Interior and Appalachian Riparian Systems,0,,,
1863,2,Gulf and Atlantic Coastal Plain Floodplain Systems,4,,,
1864,2,Gulf and Atlantic Coastal Plain Small Stream Riparian Systems,0,,,
1865,2,Central Interior and Appalachian Swamp Systems,0,,,
1866,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1867,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,0,,,
1868,2,Gulf and Atlantic Coastal Plain Sparsely Vegetated Systems,0,,,
1869,2,Central Atlantic Coastal Plain Nonriverine Swamp and Wet Hardwood Forest,2,,,
1870,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1871,2,Southern Appalachian Oak Forest,0,,,
1872,2,Southern Piedmont Mesic Forest,0,,,
1873,2,Allegheny-Cumberland Dry Oak Forest and Woodland,0,,,
1874,2,Southern and Central Appalachian Cove Forest,0,,,
1875,2,Central and Southern Appalachian Montane Oak Forest,0,,,
1876,2,South-Central Interior Mesophytic Forest,0,,,
1877,2,Appalachian Shale Barrens,0,,,
1878,2,Central and Southern Appalachian Spruce-Fir Forest,2,,,
1879,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
1880,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
1881,2,Southern Piedmont Dry Oak(-Pine) Forest,0,,,
1882,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1883,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1884,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,0,,,
1885,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1886,2,Central Appalachian Alkaline Glade and Woodland,0,,,
1887,2,Central Interior and Appalachian Floodplain Systems,4,,,
1888,2,Central Interior and Appalachian Riparian Systems,0,,,
1889,2,Central Interior and Appalachian Swamp Systems,0,,,
1890,2,Laurentian-Acadian Northern Hardwoods Forest,2,,,
1891,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1892,2,South-Central Interior Mesophytic Forest,0,,,
1893,2,Laurentian-Acadian Northern Pine(-Oak) Forest,0,,,
1894,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,2,,,
1895,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1896,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1897,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,2,,,
1898,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1899,2,Central Appalachian Alkaline Glade and Woodland,0,,,
1900,2,Central Interior and Appalachian Floodplain Systems,4,,,
1901,2,Central Interior and Appalachian Riparian Systems,0,,,
1902,2,Laurentian-Acadian Floodplain Systems,4,,,
1903,2,Boreal Acidic Peatland Systems,0,,,
1904,2,Central Interior and Appalachian Swamp Systems,0,,,
1905,2,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,2,,,
1906,2,Great Lakes Coastal Marsh Systems,0,,,
1907,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0,,,
1908,2,North-Central Interior Wet Flatwoods,1,,,
1909,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1910,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
1911,2,North-Central Interior Beech-Maple Forest,0,,,
1912,2,Allegheny-Cumberland Dry Oak Forest and Woodland,0,,,
1913,2,South-Central Interior Mesophytic Forest,0,,,
1914,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1915,2,Central Interior and Appalachian Floodplain Systems,4,,,
1916,2,Central Interior and Appalachian Riparian Systems,0,,,
1917,2,Central Interior and Appalachian Swamp Systems,0,,,
1918,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,0,,,
1919,2,North-Central Interior Wet Flatwoods,1,,,
1920,2,Laurentian-Acadian Northern Hardwoods Forest,2,,,
1921,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1922,2,Northern Atlantic Coastal Plain Hardwood Forest,2,,,
1923,2,Northern Atlantic Coastal Plain Pitch Pine Barrens,0,,,
1924,2,Laurentian-Acadian Northern Pine(-Oak) Forest,0,,,
1925,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,2,,,
1926,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1927,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1928,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,2,,,
1929,2,Acadian-Appalachian Montane Spruce-Fir Forest,2,,,
1930,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1931,2,Northern Atlantic Coastal Plain Maritime Forest,0,,,
1932,2,Northern Atlantic Coastal Plain Dune and Swale,0,,,
1933,2,Central Interior and Appalachian Floodplain Systems,4,,,
1934,2,Central Interior and Appalachian Riparian Systems,0,,,
1935,2,Laurentian-Acadian Floodplain Systems,4,,,
1936,2,Boreal Acidic Peatland Systems,0,,,
1937,2,Central Interior and Appalachian Swamp Systems,0,,,
1938,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1939,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,0,,,
1940,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0,,,
1941,2,North-Central Interior Wet Flatwoods,1,,,
1942,2,Laurentian-Acadian Swamp Systems,0,,,
1943,2,Laurentian-Acadian Northern Hardwoods Forest,2,,,
1944,2,Northeastern Interior Dry-Mesic Oak Forest,0,,,
1945,2,Northeastern Interior Pine Barrens,0,,,
1946,2,Laurentian-Acadian Northern Pine(-Oak) Forest,0,,,
1947,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,2,,,
1948,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1949,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1950,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,2,,,
1951,2,Acadian-Appalachian Montane Spruce-Fir Forest,2,,,
1952,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1953,2,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,0,,,
1954,2,Central Appalachian Alkaline Glade and Woodland,0,,,
1955,2,Great Lakes Alvar,0,,,
1956,2,Central Interior and Appalachian Floodplain Systems,4,,,
1957,2,Central Interior and Appalachian Riparian Systems,0,,,
1958,2,Laurentian-Acadian Floodplain Systems,4,,,
1959,2,Boreal Acidic Peatland Systems,0,,,
1960,2,Central Interior and Appalachian Swamp Systems,0,,,
1961,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1962,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,0,,,
1963,2,North-Central Interior Wet Flatwoods,1,,,
1964,2,Laurentian-Acadian Swamp Systems,0,,,
1965,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
1966,2,North-Central Interior Dry Oak Forest and Woodland,0,,,
1967,2,North-Central Interior Beech-Maple Forest,0,,,
1968,2,North-Central Interior Oak Savanna,0,,,
1969,2,North-Central Oak Barrens,0,,,
1970,2,Great Lakes Wet-Mesic Lakeplain Prairie,1,,,
1971,2,North-Central Interior Sand and Gravel Tallgrass Prairie,1,,,
1972,2,Central Tallgrass Prairie,1,,,
1973,2,Central Interior and Appalachian Floodplain Systems,4,,,
1974,2,Central Interior and Appalachian Swamp Systems,0,,,
1975,2,Great Lakes Coastal Marsh Systems,1,,,
1976,2,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,0,,,
1977,2,North-Central Interior Wet Flatwoods,1,,,
1978,2,Laurentian-Acadian Northern Hardwoods Forest,2,,,
1979,2,Northern Atlantic Coastal Plain Hardwood Forest,2,,,
1980,2,Boreal Jack Pine-Black Spruce Forest,0,,,
1981,2,Northeastern Interior Pine Barrens,0,,,
1982,2,Laurentian-Acadian Northern Pine(-Oak) Forest,0,,,
1983,2,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,2,,,
1984,2,Central Appalachian Dry Oak-Pine Forest,0,,,
1985,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
1986,2,Acadian Low-Elevation Spruce-Fir-Hardwood Forest,2,,,
1987,2,Acadian-Appalachian Montane Spruce-Fir Forest,2,,,
1988,2,Central Appalachian Pine-Oak Rocky Woodland,0,,,
1989,2,Acadian-Appalachian Alpine Tundra,0,,,
1990,2,Acadian-Appalachian Subalpine Woodland and Heath-Krummholz,0,,,
1991,2,Northern Atlantic Coastal Plain Dune and Swale,0,,,
1992,2,Central Interior and Appalachian Riparian Systems,0,,,
1993,2,Laurentian-Acadian Floodplain Systems,4,,,
1994,2,Boreal Acidic Peatland Systems,0,,,
1995,2,Central Interior and Appalachian Swamp Systems,0,,,
1996,2,Gulf and Atlantic Coastal Plain Swamp Systems,0,,,
1997,2,Gulf and Atlantic Coastal Plain Tidal Marsh Systems,1,,,
1998,2,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,1,,,
1999,2,Laurentian-Acadian Swamp Systems,2,,,
2000,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,0,,,
2001,2,Southern Appalachian Northern Hardwood Forest,2,,,
2002,2,Southern Appalachian Oak Forest,0,,,
2003,2,Allegheny-Cumberland Dry Oak Forest and Woodland,0,,,
2004,2,Southern and Central Appalachian Cove Forest,0,,,
2005,2,South-Central Interior Mesophytic Forest,0,,,
2006,2,Southern Appalachian Montane Pine Forest and Woodland,0,,,
2007,2,Southern Appalachian Low-Elevation Pine Forest,0,,,
2008,2,Central Interior Highlands Dry Acidic Glade and Barrens,0,,,
2009,2,Appalachian (Hemlock-)Northern Hardwood Forest,2,,,
2010,2,Southern Ridge and Valley/Cumberland Dry Calcareous Forest,0,,,
2011,2,Central Interior Highlands Calcareous Glade and Barrens,0,,,
2012,2,Central Interior and Appalachian Floodplain Systems,4,,,
2013,2,Central Interior and Appalachian Riparian Systems,0,,,
2014,2,Central Interior and Appalachian Swamp Systems,0,,,
2015,2,Ozark-Ouachita Dry-Mesic Oak Forest,0,,,
2016,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,0,,,
2017,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
2018,2,North-Central Interior Dry Oak Forest and Woodland,0,,,
2019,2,North-Central Interior Beech-Maple Forest,0,,,
2020,2,North-Central Interior Maple-Basswood Forest,0,,,
2021,2,South-Central Interior Mesophytic Forest,0,,,
2022,2,South-Central Interior/Upper Coastal Plain Flatwoods,1,,,
2023,2,Ozark-Ouachita Dry Oak Woodland,0,,,
2024,2,North-Central Interior Oak Savanna,0,,,
2025,2,North-Central Oak Barrens,0,,,
2026,2,Central Interior Highlands Calcareous Glade and Barrens,0,,,
2027,2,Great Lakes Wet-Mesic Lakeplain Prairie,1,,,
2028,2,North-Central Interior Sand and Gravel Tallgrass Prairie,1,,,
2029,2,Central Tallgrass Prairie,1,,,
2030,2,South-Central Interior/Upper Coastal Plain Wet Flatwoods,1,,,
2031,2,Great Lakes Wooded Dune and Swale,0,,,
2032,2,Eastern Great Plains Floodplain Systems,4,,,
2033,2,Central Interior and Appalachian Floodplain Systems,4,,,
2034,2,Central Interior and Appalachian Riparian Systems,0,,,
2035,2,Paleozoic Plateau Bluff and Talus,0,,,
2036,2,North-Central Interior Wet Flatwoods,1,,,
2037,2,Ozark-Ouachita Dry-Mesic Oak Forest,0,,,
2038,2,Crosstimbers Oak Forest and Woodland,0,,,
2039,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
2040,2,North-Central Interior Dry Oak Forest and Woodland,0,,,
2041,2,North-Central Interior Maple-Basswood Forest,0,,,
2042,2,Ozark-Ouachita Mesic Hardwood Forest,2,,,
2043,2,North-Central Oak Barrens,0,,,
2044,2,Central Interior Highlands Calcareous Glade and Barrens,0,,,
2045,2,North-Central Interior Sand and Gravel Tallgrass Prairie,1,,,
2046,2,Central Tallgrass Prairie,1,,,
2047,2,Southeastern Great Plains Tallgrass Prairie,1,,,
2048,2,Eastern Great Plains Floodplain Systems,4,,,
2049,2,Central Interior and Appalachian Floodplain Systems,4,,,
2050,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,0,,,
2051,2,North-Central Interior Wet Flatwoods,1,,,
2052,2,Western Great Plains Dry Bur Oak Forest and Woodland,0,,,
2053,2,Western Great Plains Sandhill Steppe,0,,,
2054,2,Central Mixedgrass Prairie,1,,,
2055,2,Western Great Plains Sand Prairie,1,,,
2056,2,Western Great Plains Shortgrass Prairie,1,,,
2057,2,Western Great Plains Tallgrass Prairie,1,,,
2058,2,Western Great Plains Floodplain Systems,4,,,
2059,2,Crosstimbers Oak Forest and Woodland,0,,,
2060,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
2061,2,North-Central Interior Maple-Basswood Forest,0,,,
2062,2,Central Tallgrass Prairie,1,,,
2063,2,Southeastern Great Plains Tallgrass Prairie,1,,,
2064,2,Eastern Great Plains Floodplain Systems,4,,,
2065,2,Eastern Great Plains Wet Meadow-Prairie-Marsh,0,,,
2066,2,Western Great Plains Depressional Wetland Systems,1,,,
2067,2,Southern Interior Low Plateau Dry-Mesic Oak Forest,0,,,
2068,2,East Gulf Coastal Plain Northern Loess Plain Oak-Hickory Upland,0,,,
2069,2,East Gulf Coastal Plain Northern Dry Upland Hardwood Forest,2,,,
2070,2,North-Central Interior Dry-Mesic Oak Forest and Woodland,0,,,
2071,2,North-Central Interior Beech-Maple Forest,0,,,
2072,2,South-Central Interior Mesophytic Forest,0,,,
